id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;target_language;definition_type;definition;notes;gloss;keywords;segmentation;etymology;related;derived;synonyms;antonyms;hypernyms;hyponyms;comments;score;votes
3JEtFXmqo;False;2019-03-18T22:50:19.000Z;Hoemai;bırīqjī;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Oryza (rice).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
qwJCk8t3N;False;2019-03-18T22:54:47.000Z;Hoemai;puotūa;True;[];;;;;;[];[];[];eng;informal;"▯ pulverizes ▯;";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
e_Rk9u1gS;False;2019-03-19T01:38:51.000Z;seaqtaq;goaısē;True;[];;;;;;[];[];[];eng;informal;▯ is friction;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
o3LJ7I4Ej;False;2019-03-19T01:39:11.000Z;seaqtaq;seaqgōaı;True;[];;;;;;[];[];[];eng;informal;▯ grinds on ▯;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'tảo can be prefixed for agentivity/volitionality'), ('date', '2019-03-19T01:39:33.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
h_0V-jqQ-;False;2019-03-19T10:58:35.000Z;Ilmen;paıgōaı;True;[];;;;;;[];[];[];eng;informal;▯ strokes/pets ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
vwztOInuC;False;2019-03-19T12:58:34.000Z;Hoemai;rodōqmūao;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Rhododendron.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
H4HcsvzpR;False;2019-03-19T20:51:50.000Z;Hoemai;nanāsā;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Ananas (the pineapple and similar plants).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
UbHqsxIBR;False;2019-03-19T21:20:09.000Z;seaqtaq;rıutūe;True;[];;;;;;[];[];[];eng;informal;▯ is the anniversary of ▯ ;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'Mủa mó rỉutūe báq jỉuchāq jîu teo da'), ('date', '2019-03-19T21:22:18.000Z'), ('author', 'seaqtaq')]), OrderedDict([('content', 'Not sure if the second slot should be 0 or a some-arity property'), ('date', '2019-03-19T21:22:58.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
8DnwFIqg9;False;2019-03-19T21:25:41.000Z;seaqtaq;nıaqchāq;True;[];;;;;;[];[];[];eng;informal;▯ is the anniversary of ▯ ;['(fork of #UbHqsxIBR)'];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'By hoemai'), ('date', '2019-03-19T21:25:49.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
FHXjoUP-g;False;2019-03-20T07:31:36.000Z;uakci;è;True;[];;;;;;[];[];[];eng;informal;"colloquial interjection; signifies that the words uttered just right before (exact amount unspecific) were a mistake and are now going to be replaced with what is coming next.";[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'fork of #xo9tLdsUN'), ('date', '2019-03-20T07:33:56.000Z'), ('author', 'uakci')])];0;OrderedDict()
hXGo93PtH;False;2019-03-20T09:00:02.000Z;uakci;shaobūaq;True;[];;;;;;[];[];[];eng;informal;▯ wanted to do ▯/1, but did ▯/1 instead.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
zh_7vMEmt;False;2019-03-20T19:03:13.000Z;seaqtaq;naochīohūaımōe;True;[];;;;;;[];[];[];eng;informal;▯ feels as if they are repeatedly taking water in their hands, only to watch it consistently fall out (a specific type of frustration) ;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
lFd3zTbEE;False;2019-03-20T19:03:54.000Z;seaqtaq;naobūaq(mōe);True;[];;;;;;[];[];[];eng;informal;▯ feels as if they are repeatedly taking water in their hands, only to watch it consistently fall out (a specific type of frustration) ;['(fork of #zh_7vMEmt)'];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
PpOOYknLk;False;2019-03-20T19:11:34.000Z;Hoemai;madūrūdūrā;True;[];;;;;;[];[];[];eng;informal;▯ is a specific kind of bad weather characterized by large dark rain clouds that block out most of the daylight, large, cold rain drops and an overall dark, uncomfortable and unsettling atmosphere, optionally accompanied by icy wind, such that a change in the weather conditions would be a relief to anyone present, both physically and emotionally.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'this is good weather wdym'), ('date', '2020-05-30T11:26:40.992Z'), ('author', 'akesi')])];2;OrderedDict([('uakci', 1), ('akesi', 1)])
-0w_s3Ucz;False;2019-03-20T19:31:08.000Z;seaqtaq;roaqpīa;True;[];;;;;;[];[];[];eng;informal;▯ is an aunt/uncle of ▯ (sibling of parent);[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
pWHXElZJF;False;2019-03-20T19:32:06.000Z;seaqtaq;roaqpīafū;True;[];;;;;;[];[];[];eng;informal;▯ is a cousin of ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
VsTMk5Bfq;False;2019-03-20T19:33:03.000Z;seaqtaq;pıafū;True;[];;;;;;[];[];[];eng;informal;▯ is a neice/nephew of ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
pV_SB516R;False;2019-03-20T19:35:52.000Z;sheireq;roaqfū;True;[];;;;;;[];[];[];eng;informal;▯ is a half-sibling of ▯.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '▯ is a child of a parent of ▯'), ('date', '2019-03-20T19:41:41.000Z'), ('author', 'sheireq')])];0;OrderedDict()
R6tq4OoZh;False;2019-03-20T19:37:58.000Z;sheireq;roaqsēofū;True;[];;;;;;[];[];[];eng;informal;▯ is a step-sibling of ▯.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '▯ is a child of a spouse of a parent of ▯'), ('date', '2019-03-20T19:45:13.000Z'), ('author', 'sheireq')])];0;OrderedDict()
qp7ImNx08;False;2019-03-20T19:44:06.000Z;sheireq;roaqsēo;True;[];;;;;;[];[];[];eng;informal;▯ is a step-parent of ▯.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '▯ is the spouse of a parent of ▯'), ('date', '2019-03-20T19:44:23.000Z'), ('author', 'sheireq')])];0;OrderedDict()
ykZS9ALeG;False;2019-03-20T21:42:35.000Z;fagri;lo;True;[];;;;;;[];[];[];eng;informal;"[LU] Generates a predicate meaning ""▯ is an instantiation of [the contained predication]""";[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'With apologies to @uakci for taking a word form you wanted for something. I think the spreadsheet proposal of this word is older.'), ('date', '2019-03-20T21:43:03.000Z'), ('author', 'fagri')])];0;OrderedDict()
dhvtyoLeZ;False;2019-03-20T22:51:31.000Z;Hoemai;petērōgāmā;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Struthio (the ostriches).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
RWF4P6qTy;False;2019-03-21T00:04:30.000Z;seaqtaq;taobōqtāq;True;[];;;;;;[];[];[];eng;informal;▯ refrains from satisfying property ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
8aoI7T-mq;False;2019-03-21T18:09:41.000Z;Hoemai;toalūaqsē;True;[];;;;;;[];[];[];eng;informal;▯ is a pun / a play on words.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '+1'), ('date', '2019-03-21T18:10:21.000Z'), ('author', 'brunofrancosalamin')])];2;OrderedDict([('brunofrancosalamin', 1), ('uakci', 1)])
vgbT4VWHm;False;2019-03-21T18:27:42.000Z;Hoemai;toalūaq;True;[];;;;;;[];[];[];eng;informal;"▯ makes a play on words; ▯ makes a pun.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wmv2bHDRc;False;2019-03-21T18:29:59.000Z;Hoemai;dechā;True;[];;;;;;[];[];[];eng;informal;▯ happens/takes place beautifully/in a beautiful way.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', '**dẽchā** ""beautifully""'), ('date', '2019-03-21T18:30:25.000Z'), ('author', 'Hoemai')])]";1;OrderedDict([('uakci', 1)])
4Vu8TIKDb;False;2019-03-21T20:58:58.000Z;Ilmen;goaısīadūo;True;[];;;;;;[];[];[];eng;informal;▯ slips/slides/glides (on ▯).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Ahd6Z4UcZ;False;2019-03-21T21:33:58.000Z;Hoemai;gosō;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Gallus (the junglefowls and the chicken).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
sXJ3Z8-N4;False;2019-03-21T21:47:35.000Z;Hoemai;lıqgōsō;True;[];;;;;;[];[];[];eng;informal;"▯ is a hen of genus Gallus; ▯ is a female chicken.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
dAC1Ssfi0;False;2019-03-21T21:49:07.000Z;Hoemai;naqgōsō;True;[];;;;;;[];[];[];eng;informal;"▯ is a rooster/cock of genus Gallus; ▯ is a male chicken.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
O4xQnu_F1;False;2019-03-22T11:18:56.000Z;seaqtaq;tıaodāı;True;[];;;;;;[];[];[];eng;informal;▯ is a candidate for satisfying property ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
3Xx5skLNF;False;2019-03-22T15:30:46.000Z;Hoemai;panāmāgūa;True;[];;;;;;[];[];[];eng;informal;▯ is Panama (country).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Cv0I8W1nM;False;2019-03-22T16:19:50.000Z;brunofrancosalamin;choadeq;True;[];;;;;;[];[];[];eng;informal;utterable, ▯ is able to utter ▯;['(fork of #bCR9LN-E5)'];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
kmwu6wWL8;False;2019-03-22T16:56:02.000Z;seaqtaq;casīao;True;[];;;;;;[];[];[];eng;informal;▯ is the source of ▯;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'DUA frame'), ('date', '2019-03-22T16:57:36.000Z'), ('author', 'seaqtaq')]), OrderedDict([('content', 'Mủa mó cảsīao kúqsē pỏ hó fêı jí da teo'), ('date', '2019-03-22T17:03:57.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
mEOrBJtLi;False;2019-03-22T17:20:36.000Z;Hoemai;nueqbīu;True;[];;;;;;[];[];[];eng;informal;▯ is a sausage (made out of meat).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
fhTVEz_2G;False;2019-03-22T17:36:22.000Z;brunofrancosalamin;choakıu;True;[];;;;;;[];[];[];eng;informal;(fork of #bCR9LN-E5) utterable, ▯ is able to utter ▯;['(fork of #Cv0I8W1nM)'];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
jZI1a8RvT;False;2019-03-22T17:59:07.000Z;seaqtaq;seajāı;True;[];;;;;;[];[];[];eng;informal;▯ feels relieved;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '+1'), ('date', '2019-03-22T18:01:39.000Z'), ('author', 'sheireq')])];1;OrderedDict([('sheireq', 1)])
infvJqE5P;False;2019-03-22T22:02:08.000Z;Ilmen;sagī;True;[];;;;;;[];[];[];eng;informal;▯ is suitable for being ▯ed.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
zWggikyxy;False;2019-03-22T22:09:43.000Z;Ilmen;jeogī;True;[];;;;;;[];[];[];eng;informal;▯ is suitable/appropriate for satisfying property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LR0kAIjy8;False;2019-03-23T18:40:04.000Z;Hoemai;kusū;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Cucurbita (squashes, gourds, pumpkins).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mksO4NIGD;False;2019-03-23T20:13:31.000Z;Ilmen;rıolīaı;True;[];;;;;;[];[];[];eng;informal;▯ flies.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
2lOEJKNWK;False;2019-03-23T20:13:42.000Z;Ilmen;seoqlīaı;True;[];;;;;;[];[];[];eng;informal;▯ flies.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
4d8IRNdF7;False;2019-03-23T20:26:48.000Z;uakci;lohālūaı;True;[];;;;;;[];[];[];eng;informal;"▯ is ironic; ▯ is funny in how it turns out or was said with the intention of being contrary to one’s expectation.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
BllA-iO_X;False;2019-03-23T20:31:36.000Z;uakci;shueqchīaı;True;[];;;;;;[];[];[];eng;informal;▯ is sarcastic (not of a person).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
TjckqWk0v;False;2019-03-23T20:41:47.000Z;uakci;ēq;True;[];;;;;;[];[];[];eng;informal;hesitation, »holding the floor«;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
gQBJFDrxg;False;2019-03-23T23:23:26.000Z;uakci;coechū;True;[];;;;;;[];[];[];eng;informal;"▯ is enduring a connection with ▯; ▯ is online.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ZU0J8AOML;False;2019-03-23T23:23:45.000Z;uakci;coebūı;True;[];;;;;;[];[];[];eng;informal;▯ is offline from ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
kfmih3BlN;False;2019-03-24T12:20:54.000Z;Hoemai;tıu;True;[];;;;;;[];[];[];eng;informal;sentence prefix: then, in that case, so;[];;;;[];[];[];[];[];[];[];[];3;OrderedDict([('uakci', 1), ('saqraku', 1), ('magi', 1)])
AUwDnhl0X;False;2019-03-24T16:17:21.000Z;uakci;kanī;True;[];;;;;;[];[];[];eng;informal;▯ is a rabbit.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'from Finnish ‘kani,’ short for ‘kaniini,’ eventually from Latin ‘cunīculus.’'), ('date', '2019-03-24T16:18:27.000Z'), ('author', 'uakci')])];0;OrderedDict()
uFlcoil9W;False;2019-03-24T21:10:26.000Z;Ilmen;lıbō;True;[];;;;;;[];[];[];eng;informal;▯ has property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
-LKXFjt4k;False;2019-03-24T21:10:59.000Z;Ilmen;caqbō;True;[];;;;;;[];[];[];eng;informal;▯ owns/possesses ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
spxkVHBha;False;2019-03-24T22:43:33.000Z;Ilmen;karāmā;True;[];;;;;;[];[];[];eng;informal;▯ is the karma of ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
bcXOESNnu;False;2019-03-24T22:45:58.000Z;Ilmen;luoqgāı;True;[];;;;;;[];[];[];eng;informal;▯ feels ▯ via equilibrioception (sense of balance, vestibular sense).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
VUCoU6TMb;False;2019-03-25T02:32:53.000Z;seaqtaq;shuogīq;True;[];;;;;;[];[];[];eng;informal;▯ is a void;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
_4r0_V42L;False;2019-03-25T12:56:53.000Z;uakci;puaorōq;True;[];;;;;;[];[];[];eng;informal;Cloud ▯ rains with ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
eNn63YUcK;False;2019-03-25T15:39:47.000Z;Hoemai;harānīkā;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Arnica.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
AsbAuSzyM;False;2019-03-25T15:40:30.000Z;Hoemai;meıhārānīkā;True;[];;;;;;[];[];[];eng;informal;▯ is mountain arnica (Arnica montana).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Yx7hPl5s7;False;2019-03-25T16:05:04.000Z;Hoemai;guelē;True;[];;;;;;[];[];[];eng;informal;▯ is a gland.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
dG4dCXJ8Q;False;2019-03-25T16:05:25.000Z;Hoemai;gurēq;True;[];;;;;;[];[];[];eng;informal;▯ is a kidney.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
a3405W7uX;False;2019-03-25T16:06:41.000Z;Hoemai;hıekū;True;[];;;;;;[];[];[];eng;informal;▯ is a liver.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
fJvpo29T4;False;2019-03-25T16:54:57.000Z;Hoemai;pesō;True;[];;;;;;[];[];[];eng;informal;▯ is a penis.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
Ww_gu3C4O;False;2019-03-25T16:55:02.000Z;Hoemai;kuepō;True;[];;;;;;[];[];[];eng;informal;▯ is a vagina.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
YJJT4DGIm;False;2019-03-25T16:55:07.000Z;Hoemai;huelā;True;[];;;;;;[];[];[];eng;informal;▯ is a vulva.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
bqG4JtVdQ;False;2019-03-25T16:55:09.000Z;Hoemai;kelēo;True;[];;;;;;[];[];[];eng;informal;▯ is a clitoris.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
jVMmMMVbJ;False;2019-03-25T20:00:36.000Z;fagri;pesojoq;True;[];;;;;;[];[];[];eng;informal;▯ is a penis head;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
V2MTolO5Q;False;2019-03-25T20:39:18.000Z;Ilmen;mehīkōnūaı;True;[];;;;;;[];[];[];eng;informal;▯ is a Mexican peso.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ntm7qTsGN;False;2019-03-26T00:43:50.000Z;Hoemai;shıutōe;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Brassica (including cabbage, mustard and rapes).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
DE8h_a2Ia;False;2019-03-26T20:23:22.000Z;uakci;sıtūe hỏa;False;[];;;;;;[];[];[];eng;informal;▯ is an attention-seeking person.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
GJDRMQjN0;False;2019-03-26T20:27:40.000Z;uakci;míeqchūo pa lủı gẻıbēo da.;False;[];;;;;;[];[];[];eng;informal;Przebrała się miarka.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
-XdssBCE0;False;2019-03-27T16:03:44.000Z;Hoemai;heqtī;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Anas (containing various species of dabbling duck).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
15XJ4W7cO;False;2019-03-27T19:37:17.000Z;Ilmen;nıqjā;True;[];;;;;;[];[];[];eng;informal;▯ is a ninja.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
yYIRHomux;False;2019-03-27T19:37:56.000Z;Ilmen;samūrāı;True;[];;;;;;[];[];[];eng;informal;▯ is a samurai.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
e3GCl2_i6;False;2019-03-27T19:40:12.000Z;Ilmen;joqshāqtīe;True;[];;;;;;[];[];[];eng;informal;▯ is a mask.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
HK4BZbR09;False;2019-03-27T22:56:52.000Z;seaqtaq;taocā;True;[];;;;;;[];[];[];eng;informal;▯ (0) motivates ▯ to satisfy property ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
2cuSz2CrV;False;2019-03-28T16:39:46.000Z;Hoemai;kılō;True;[];;;;;;[];[];[];eng;informal;"▯ is a kilogram; ▯ is ▯ (number of property) kilograms.";[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
hJHlANSEJ;False;2019-03-28T16:41:59.000Z;Hoemai;kebīq;True;[];;;;;;[];[];[];eng;informal;"▯ is a kelvin; ▯ is ▯ (number of property) kelvin.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
vRqOQQ3f3;False;2019-03-28T18:46:23.000Z;uakci;huaıfāı;True;[];;;;;;[];[];[];eng;informal;Wi-Fi;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
poA0LoBlv;False;2019-03-28T21:31:31.000Z;Hoemai;sesīu;True;[];;;;;;[];[];[];eng;informal;"▯ is a degree Celsius; ▯ is ▯ (number of property) degrees Celcius.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
xGRUG7Moq;False;2019-03-28T21:32:02.000Z;Hoemai;tılīa;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Tilia (including the lindens, the basswoods and the lime tree).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
vDOIZVbU6;False;2019-03-29T14:37:01.000Z;uakci;taq dủa jẻo;False;[];;;;;;[];[];[];eng;informal;▯ knows they satisfy property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
m6l_JZjtW;False;2019-03-30T17:41:33.000Z;uakci;nuokōı;True;[];;;;;;[];[];[];eng;informal;"▯ somnambulates; ▯ walks in their sleep.";[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
xmHcdyWYj;False;2019-03-30T17:41:54.000Z;uakci;nuochōa;True;[];;;;;;[];[];[];eng;informal;▯ utters ▯ in their sleep (talks or snores).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ohauKr2RO;False;2019-03-30T17:43:07.000Z;uakci;chıaqnūo;True;[];;;;;;[];[];[];eng;informal;▯ is having lucid dream ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ZWRrPrOBQ;False;2019-03-30T17:48:55.000Z;uakci;deoqchūaq;True;[];;;;;;[];[];[];eng;informal;▯ is a society of ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
npttjDc9G;False;2019-03-30T19:06:12.000Z;seaqtaq;gupāq;True;[];;;;;;[];[];[];eng;informal;"(fork of official) predicate: ‘half’; ▯ is a half of ▯.";[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'I see no reason why the second place should be omitted'), ('date', '2019-03-30T19:06:52.000Z'), ('author', 'seaqtaq')]), OrderedDict([('content', 'neither do I – +1'), ('date', '2019-03-30T19:07:17.000Z'), ('author', 'uakci')])];1;OrderedDict([('uakci', 1)])
SOjDdbVRr;False;2019-03-30T19:13:43.000Z;uakci;luaqtāo;True;[];;;;;;[];[];[];eng;informal;▯ play(s) game ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
RwGJsYj6v;False;2019-03-30T19:15:58.000Z;uakci;reqsūa;True;[];;;;;;[];[];[];eng;informal;In order for ▯ to be achieved, at least ▯ (number) people’s work is required.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
sGzuslwfw;False;2019-03-30T20:59:27.000Z;Xylochoron;suaısıumoı;True;[];;;;;;[];[];[];eng;informal;▯ intuits ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
TqiXJ6SXQ;False;2019-03-30T21:23:30.000Z;uakci;moıcīachīaq;True;[];;;;;;[];[];[];eng;informal;▯ intuits, has the intuition that ▯ is the case.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
PGIm5lNoE;False;2019-03-30T21:25:20.000Z;Xylochoron;juıshıu;True;[];;;;;;[];[];[];eng;informal;▯ is in the recent past of ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
hZO-ykqf-;False;2019-03-30T21:30:08.000Z;uakci;shechīaq;True;[];;;;;;[];[];[];eng;informal;▯ intuits ▯ in stimulus ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
cc_cYA3mN;False;2019-03-30T21:33:25.000Z;uakci;shemōı;True;[];;;;;;[];[];[];eng;informal;▯ intuits ▯ upon stimulus ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
oMoyNg5hX;False;2019-03-30T21:34:02.000Z;Ilmen;duarōa;True;[];;;;;;[];[];[];eng;informal;▯ intuits ▯.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
LzwZKqYGW;False;2019-03-30T21:34:20.000Z;uakci;gemōı;True;[];;;;;;[];[];[];eng;informal;▯ has ▯ come to their mind.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mSkYcdSeW;False;2019-03-30T21:35:23.000Z;uakci;zeu;True;[];;;;;;[];[];[];eng;informal;▯ shows zeal for the few left free roots, for example, ▯, ▯, ▯, and ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LeKIfA_VB;False;2019-03-30T21:37:14.000Z;uakci;touıeaeaıuoaeq;True;[];;;;;;[];[];[];eng;informal;▯ is a language with unreasonably lenient nucleus phonotactics.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', ""tou'i'ea'eai'uo'a'eq?""), ('date', '2020-05-02T04:04:00.799Z'), ('author', 'akesi')])]";0;OrderedDict([('ykulvaarlck', 0)])
YcRi7D3zq;False;2019-03-31T00:44:31.000Z;seaqtaq;lıechō;True;[];;;;;;[];[];[];eng;informal;▯ likes to experience satisfying property ▯;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'From spreadsheet example #703'), ('date', '2019-03-31T00:45:05.000Z'), ('author', 'seaqtaq')]), OrderedDict([('content', 'cell 703*'), ('date', '2019-03-31T00:46:42.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
2a_m10gr-;False;2019-03-31T06:05:01.000Z;fagri;ù;True;[];;;;;;[];[];[];eng;informal;[Interjection] Expression of pity (lojban's {.uu});[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
1BY_5s41i;False;2019-03-31T07:54:33.000Z;uakci;shoetāq;True;[];;;;;;[];[];[];eng;informal;▯ lets themselves do/be ▯/1.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ZVcR1Taf_;False;2019-03-31T08:00:38.000Z;uakci;sprêaq shêe;False;[];;;;;;[];[];[];eng;informal;▯ is a spreadsheet.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ljYWDlCrb;False;2019-03-31T20:19:17.000Z;Ilmen;nehūaq;True;[];;;;;;[];[];[];eng;informal;▯ is more the case than ▯ is the case.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
cITn2BsKx;False;2019-03-31T20:32:42.000Z;Ilmen;loaıdāı;True;[];;;;;;[];[];[];eng;informal;▯ is a fluid.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
q0JX3VCMQ;False;2019-03-31T21:50:46.000Z;Ilmen;toaqlūo;True;[];;;;;;[];[];[];eng;informal;▯ is a language family.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mAf5ieoWA;False;2019-03-31T21:56:26.000Z;Ilmen;loaımēoq;True;[];;;;;;[];[];[];eng;informal;▯ is viscous.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
REIoW8cSx;False;2019-03-31T22:07:49.000Z;seaqtaq;loaısāı;True;[];;;;;;[];[];[];eng;informal;▯ is a fluid.;['(fork of #cITn2BsKx)'];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
31E2mxbEM;False;2019-03-31T22:10:39.000Z;Ilmen;coesāı;True;[];;;;;;[];[];[];eng;informal;▯ is glue.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
4rB5ng-Qd;False;2019-03-31T23:15:20.000Z;Hoemai;muaqmēo;True;[];;;;;;[];[];[];eng;informal;▯ mourns/grieves over the death of ▯.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
aCW9844gS;False;2019-03-31T23:27:57.000Z;seaqtaq;mıemē;True;[];;;;;;[];[];[];eng;informal;▯ is a biome;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mlTweHB7p;False;2019-03-31T23:52:21.000Z;Hoemai;ketēa;True;[];;;;;;[];[];[];eng;informal;▯ is a member of the order Cetacea (the whales, porpoises and dolphins).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
