id,official,date,author,toaq,is_a_lexeme,audio,class,frame,distribution,generics,noun_classes,slot_tags,tags,examples,target_language,definition_type,definition,notes,gloss,keywords,segmentation,etymology,related,derived,synonyms,antonyms,hypernyms,hyponyms,comments,score,votes
-5C3mnuMa,False,2019-01-31T16:58:07.000Z,Ilmen,she,True,[],,,,,,[],[],[],toa,formal,[00] To ra jẻo dóshī to bủ dógū.,[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', '+1'), ('date', '2019-04-14T20:36:10Z'), ('author', 'uakci')])]",1,"OrderedDict([('uakci', 1)])"
ePoqueSFj,False,2019-01-31T17:04:08.000Z,Ilmen,jıa,True,[],,,,,,[],[],[],toa,formal,[00] Bỉe dóshī náı.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
_SvJeJI6F,False,2019-01-31T17:04:54.000Z,Ilmen,pojī,True,[],,,,,,[],[],[],toa,formal,[X] Pỏ jí dóshī.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
7VCb4jwv0,False,2019-02-01T13:03:22.000Z,Ilmen,roı,True,[],,,,,,[],[],[],toa,informal,[RU] Mủıjēq mó dóshī roı dógū teo mó lú rảrōı hóa dóshī dógū na teo da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
c7uwElf-r,False,2019-04-14T20:33:11.000Z,uakci,poaq,True,[],,,,,,[],[],[],toa,informal,"pủ mẻ dóshī sa dó, na ru nảı chẻo tỉpōe dó da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ap0_0SSKf,False,2019-04-14T20:34:55.000Z,uakci,geq,True,[],,,,,,[],[],[],toa,informal,shỏ jẻq tỉ dóshī dógū kùı chêo kủaı ra chỉa dẻoq dóshī roı dógū da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
tw5Xm_FW3,False,2019-04-14T20:35:58.000Z,uakci,chıa,True,[],,,,,,[],[],[],toa,informal,shẻ bû dẻq dóshī dósāq na bû jẻo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
SYF2Ry1v7,False,2019-04-14T20:37:10.000Z,uakci,sua,True,[],,,,,,[],[],[],toa,informal,shẻ bû dảı dógū na bû jẻo dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
uxTnhSWlb,False,2019-04-14T20:38:44.000Z,uakci,doe,True,[],,,,,,[],[],[],toa,informal,dảı chôq sa ráı dóshī sa ráı kùı jêo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
YLGBXicyj,False,2019-04-14T20:40:31.000Z,uakci,chuo,True,[],,,,,,[],[],[],toa,informal,dảı chôq sa ráı dóshī lî sa dó bı tủa ja ráı jẻo dó dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Kkq4o2eAv,False,2019-04-14T20:41:24.000Z,uakci,choq,True,[],,,,,,[],[],[],toa,informal,cả tâo dóshī sa lú rảq hóa dógū na na jêaq fủı dósāq dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
OCUAPBuMM,False,2019-04-14T20:44:14.000Z,uakci,doa,True,[],,,,,,[],[],[],toa,informal,tảo dóshī lî ja dó bı to ru shảı bỏ dó dógū to cẻo bỏ dósāq dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TocxEPIMl,False,2019-04-14T20:45:40.000Z,uakci,joq,True,[],,,,,,[],[],[],toa,formal,#soq #sủao,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
k5vH7k6Cw,False,2019-04-14T20:47:58.000Z,uakci,suao,True,[],,,,,,[],[],[],toa,informal,dóshī pa lủ gỉ to ra râqmōı sa pủı hóa to râqmōı sa ráı dãqfāı hóa da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
HE8Mza0Jb,False,2019-04-14T20:49:48.000Z,uakci,feı,True,[],,,,,,[],[],[],toa,informal,cả bû tỉaojāı dóshī sa ráı na môı dóshī sa púı cảı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
VxqsLg9BY,False,2019-04-14T20:51:03.000Z,uakci,tıao,True,[],,,,,,[],[],[],toa,informal,gỉjīe dógū jêo dóshī dósāq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
W0V5GNXQV,False,2019-04-14T20:53:03.000Z,uakci,hıo,True,[],,,,,,[],[],[],toa,informal,kủaq shảo dóshī cêo ra shảı chẻo dẻoq dóshī roı dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
XbBAvUuAp,False,2019-04-14T20:56:26.000Z,uakci,buaı,True,[],,,,,,[],[],[],toa,informal,sảo lú sỏq hóa cu sa túq gỉu nǐe hóa dóshī na lî sảo ja dó da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
qA_VnL6QX,False,2019-04-14T20:56:38.000Z,uakci,doq,True,[],,,,,,[],[],[],toa,formal,gıq #bủaı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
uyKQ8kv3Q,False,2019-04-14T20:57:53.000Z,uakci,daq,True,[],,,,,,[],[],[],toa,informal,mẻa dóshī ta lú rảq hóa sa túq củaq shỉu ra bỉe da ,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
R6x7Chw3T,False,2019-04-14T21:00:37.000Z,uakci,toe,True,[],,,,,,[],[],[],toa,informal,shủaq dóshī sa jéoq nǐe ra rẻatī hóa dógū na dósāq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
-PpKLvndA,False,2019-04-14T21:04:31.000Z,uakci,nuaq,True,[],,,,,,[],[],[],toa,informal,"pảq dóshī sa dó chǎq na, na ru jẻq rảo dóshī sa lú gủo hóa bû gảıkīu sa hóe da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
zsHVtehMf,False,2019-04-14T21:04:51.000Z,uakci,dıo,True,[],,,,,,[],[],[],toa,informal,"pảq dóshī sa dó chǎq na, na ru jẻq rảo dóshī sa lú gủo hóa gâıkīu sa hóe da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
70I_yXHU1,False,2019-04-14T21:05:24.000Z,uakci,che,True,[],,,,,,[],[],[],toa,informal,dủq ru jỏe tảo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
M8qKkNQr5,False,2019-04-14T21:06:03.000Z,uakci,nua,True,[],,,,,,[],[],[],toa,formal,#doa #bủ,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Qh0YdcM7U,False,2019-04-14T21:07:08.000Z,uakci,keq,True,[],,,,,,[],[],[],toa,formal,#te #cỉu,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
LIq8SKrfH,False,2019-04-14T21:12:16.000Z,uakci,cıu,True,[],,,,,,[],[],[],toa,informal,"tủa dóshī lû to ru pẻo dógū sa gúoq pỏ dóshī to bủı dógū dóshī ceı, na ru lủı nủa sa túaı pỏ dóshī lî hẻq ja dó sa háq na dógū da",[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'Bun famtur ram ciut na bab guom'), ('date', '2019-04-14T22:17:02Z'), ('author', 'seaqtaq')])]",0,OrderedDict()
XgxAWf8vr,False,2019-04-14T21:13:24.000Z,uakci,heq,True,[],,,,,,[],[],[],toa,informal,nỉe ru lỉ bủ pảq ra cỏe ja dó ja dó na dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
yeJJfz-dh,False,2019-04-14T21:14:58.000Z,uakci,gıo,True,[],,,,,,[],[],[],toa,informal,cả sa pó dóshī gâıkīu sa báq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
QFl0eIUdS,False,2019-04-14T21:21:29.000Z,uakci,gıu,True,[],,,,,,[],[],[],toa,informal,"mẻ dóshī sa móa na, na ru tu lủ jẻı hóa sa dópā shỉ roı sa dórē shỉ roı dó shỉ na lǔ to ru sảq hóa to mẻa hóa lú mẻ dóshī hóa ceı bı, sỏq dó lî tỉjūı ja dó to ru dópā to dórē na tu gíu bǔ jẻı dóshī da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
r93JBDsTA,False,2019-04-14T21:22:50.000Z,uakci,chua,True,[],,,,,,[],[],[],toa,informal,tủq dógū lî lảı dóshī ja dó da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
bJ1Ag-b2V,False,2019-04-14T21:24:50.000Z,uakci,teq,True,[],,,,,,[],[],[],toa,informal,to roı dỏa dóshī sa pó dógū nủaı dósāq to jẻo dósāq dójō da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
bexvriYk4,False,2019-04-14T21:25:13.000Z,uakci,nuaı,True,[],,,,,,[],[],[],toa,formal,#chuo #tẻq,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
R9CklHEZL,False,2019-04-14T21:25:43.000Z,uakci,nuo,True,[],,,,,,[],[],[],toa,informal,"sẻa dóshī, na ru bủ chỉaq dóshī sa báq da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
D4X0YwLmT,False,2019-04-14T21:27:04.000Z,uakci,jua,True,[],,,,,,[],[],[],toa,informal,bủ lẻjīe dóshī sa pó dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
1IBuGfDNI,False,2019-04-14T21:30:15.000Z,uakci,kea,True,[],,,,,,[],[],[],toa,informal,sa ráı pa lủ bảı hóa dóshī kùı shâo hóa chûo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
IV_Uq_OFu,False,2019-04-14T21:31:56.000Z,uakci,kıe,True,[],,,,,,[],[],[],toa,informal,tỉaojāı dóshī jêo dógū dósāq lũı ru jùqgī dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
zY6oEwZkP,False,2019-04-14T21:33:12.000Z,uakci,suaq,True,[],,,,,,[],[],[],toa,informal,chỏa dóshī dógū gỉaq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
fFZJFjEGl,False,2019-04-14T21:36:10.000Z,uakci,gıaq,True,[],,,,,,[],[],[],toa,formal,to ru to ra #laq to #mẻ #lảq to to ra #pủa to #tẻ to ra #fỉeq to #dỏa #sảlī #tẻı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
-UP4l32Rv,False,2019-04-14T21:39:29.000Z,uakci,teoq,True,[],,,,,,[],[],[],toa,informal,"kủqsē dóshī, na ru tu dó bảq pỏq bı kủı kûq dó dóshī na bû ra kủaı rảqdủa dó dóshī da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
3at47-JqI,False,2019-04-14T21:40:17.000Z,uakci,cua,True,[],,,,,,[],[],[],toa,informal,tảo dóshī dósāq kùı tâq gảı dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
eZ_oYO9Oi,False,2019-04-14T21:42:20.000Z,uakci,pua,True,[],,,,,,[],[],[],toa,informal,fỏa dóshī sa lú gỉjīe dóshī hóa na rào jêo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TIsyeLypw,False,2019-04-14T21:45:33.000Z,uakci,muq,True,[],,,,,,[],[],[],toa,informal,"hủa dóshī, na ru chủo dóshī lî jỉaı da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
HMbX_GDZq,False,2019-04-14T21:45:54.000Z,uakci,buq,True,[],,,,,,[],[],[],toa,informal,"hủa dóshī, na ru chủo dóshī lî chủq da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
0ABJ7gDFQ,False,2019-04-14T21:46:42.000Z,uakci,koı,True,[],,,,,,[],[],[],toa,informal,fả dóshī chùochā sa pó dóshī ga pủe da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
lJ7SPEo4Y,False,2019-04-14T21:51:02.000Z,uakci,pue,True,[],,,,,,[],[],[],toa,formal,#hua ru #hẻ #chủo #fả,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
BWvZdMALP,False,2019-04-14T21:52:44.000Z,uakci,hıaı,True,[],,,,,,[],[],[],toa,informal,choa dóshī kùı jâı dóshī kùı dûashō dóshī sa lû nỉq hóa dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
E1BE4_1YV,False,2019-04-14T21:54:33.000Z,uakci,suaı,True,[],,,,,,[],[],[],toa,informal,pẻ go sa báq dóshī dôqdāq sa lú gủo hóa tâo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Vt7IoRgq8,False,2019-04-14T21:57:02.000Z,uakci,pe,True,[],,,,,,[],[],[],toa,informal,pủı sa túq lủ hủaq hóa dógū lî jẻo sa lú mẻa hóa dógū na sa pó dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
HxmOGCsCk,False,2019-04-14T22:03:34.000Z,uakci,roq,True,[],,,,,,[],[],[],toa,informal,bỉaq mẻo dóshī cà shûaq ru lỉ shỏe pẻo ja dó ja ráı sa pó dó ga kảqhūa na dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
0J0DYwyFT,False,2019-04-14T22:04:49.000Z,uakci,mıe,True,[],,,,,,[],[],[],toa,informal,dẻq ra jẻo sẻaq ra chủq ra dủo dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
mHgyv1FQa,False,2019-04-14T22:05:06.000Z,uakci,muaq,True,[],,,,,,[],[],[],toa,formal,bu #mỉe,[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'dienkul mip moinlul mop luin mien teo'), ('date', '2019-04-14T22:12:27Z'), ('author', 'seaqtaq')])]",0,OrderedDict()
0SvG9K4Im,False,2019-04-14T22:05:38.000Z,uakci,moaq,True,[],,,,,,[],[],[],toa,informal,hỏaı dẻq tảocīa rảqmōı dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
sdrJjM79c,False,2019-04-14T22:10:20.000Z,uakci,kuo,True,[],,,,,,[],[],[],toa,informal,rẻo sa cía lủ hẻq hóa sa gío bỉaq pủı na dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
IeEemRj4q,False,2019-04-14T22:10:50.000Z,uakci,bao,True,[],,,,,,[],[],[],toa,informal,rẻo sa báq mỉa gỉo dóshī da,[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'jiek sa puip bi gim kuon da'), ('date', '2019-04-14T22:15:14Z'), ('author', 'seaqtaq')])]",0,OrderedDict()
Tocf0zEkn,False,2019-04-14T22:12:20.000Z,uakci,kıa,True,[],,,,,,[],[],[],toa,informal,rẻo sa báq sỉaı dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
mzdqcCwXa,False,2019-04-14T22:14:05.000Z,uakci,tea,True,[],,,,,,[],[],[],toa,informal,mỏı dóshī sa lú cả go sa pó hóa kûaı bủ shỏ mủaq dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
4PXcFkh72,False,2019-04-14T22:16:13.000Z,uakci,foı,True,[],,,,,,[],[],[],toa,informal,sa dó bảq bı bủ cả gâı dó dóshī na kûaı sỉ dó dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
tAJbGEI4g,False,2019-04-14T22:17:00.000Z,uakci,sıo,True,[],,,,,,[],[],[],toa,formal,#se #mỏı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
J0FZRVMZ3,False,2019-04-14T22:18:49.000Z,uakci,sıu,True,[],,,,,,[],[],[],toa,informal,gỉq pủı sa túq lủ bủ jẻojēq jêo dóshī hóa na jêo dógū hóa da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
g0lcjbsGV,False,2019-04-14T22:29:25.000Z,uakci,guo,True,[],,,,,,[],[],[],toa,informal,"sa dó bı mẻ dóshī dó, na ru tu lú mẻa hóa dó pa lỉ sa ráı tu lú jủı hóa měa hóa dó na ja ráı pa rảotī da",[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'piao'), ('date', '2019-04-14T22:29:48Z'), ('author', 'uakci')])]",0,OrderedDict()
B9MNkJKmP,False,2019-04-15T04:44:40.000Z,uakci,mıu,True,[],,,,,,[],[],[],toa,informal,rủo dóshī sa lú shẻ rûo dóshī hóa na hê jẻo dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
7AHKP6yaN,False,2019-04-15T04:48:39.000Z,uakci,pao,True,[],,,,,,[],[],[],toa,informal,dủq kỉaı dóshī dógū chàsīu rôaq dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
vcu5IwuAF,False,2019-04-15T04:53:09.000Z,uakci,chıe,True,[],,,,,,[],[],[],toa,informal,tảo shỏ dủa dóshī sa lú rảq hóa dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
H7dziX-fZ,False,2019-04-15T04:54:25.000Z,uakci,ruqshūa,True,[],,,,,,[],[],[],toa,informal,shủa dóshī rủq dógū dósāq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
qo28Z37Yh,False,2019-04-15T04:55:18.000Z,uakci,ruq,True,[],,,,,,[],[],[],toa,informal,"nảo dóshī, na ru rảo go sa ráı nîe dóshī sa púao da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
zrkm0zktq,False,2019-04-15T04:57:39.000Z,uakci,shoe,True,[],,,,,,[],[],[],toa,informal,tủa dóshī sıa lú bỏq hóa tâo dógū dósāq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
uz9oI7fD9,False,2019-04-15T05:01:22.000Z,uakci,boq,True,[],,,,,,[],[],[],toa,informal,"shẻ bû dógū na jêo dóshī na, na ru jẻo dóshī da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
oTUg-PIe1,False,2019-04-15T05:02:58.000Z,uakci,juqgī,True,[],,,,,,[],[],[],toa,informal,"jủq dóshī lî gảı ja dó dógū na, fãq ru lũ gỉjīe dóshī hóa da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ZzBt4rCTx,False,2019-04-15T05:06:24.000Z,uakci,sheo,True,[],,,,,,[],[],[],toa,informal,cả lûı tảo dóshī dógū na lû to ra mẻo dóshī to gỉq pủa fỏa dóshī sa húı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TZCOkz_Xo,False,2019-04-15T05:08:46.000Z,uakci,kıq,True,[],,,,,,[],[],[],toa,informal,kảo dóshī sa lú mẻ hóa sa fủaq ceı dǔ dủo hóa da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
V-jAN8YnA,False,2019-04-15T05:09:23.000Z,uakci,kao,True,[],,,,,,[],[],[],toa,informal,hẻq dóshī sa dáo rǎq hóa dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
EwajX9uDs,False,2019-04-15T05:10:45.000Z,uakci,du,True,[],,,,,,[],[],[],toa,informal,sa dó bı sỉu jêo dóshī dó na sa jéı jêo dóshī dógū na lě da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
vqiX80qsJ,False,2019-04-15T05:12:12.000Z,uakci,cuo,True,[],,,,,,[],[],[],toa,informal,"bủ dủa dóshī câ hı ráı dûaı jẻo dógū na na, na ru mỉu dóshī dógū da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
nLFyEw98Z,False,2019-04-15T05:15:53.000Z,uakci,tue,True,[],,,,,,[],[],[],toa,informal,#lufē ru #mẻajēq,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ZCBGmLSCQ,False,2019-04-15T05:17:12.000Z,uakci,juo,True,[],,,,,,[],[],[],toa,informal,"kảı sa ráı sa dó dóshī, na ru kủaı kủq dóshī dó sa ráı da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
RBnm63sf3,False,2019-04-15T05:20:13.000Z,uakci,dıeq,True,[],,,,,,[],[],[],toa,informal,tảotūa tủa tỉ dóshī sa ráı dógū dósāq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TzsvmlbiC,False,2019-04-15T05:38:20.000Z,uakci,tuoı,True,[],,,,,,[],[],[],toa,informal,hủı ru jẻo to ru sa pó dóshī to pâq dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
UGkyc3R5M,False,2019-04-15T05:40:50.000Z,uakci,pı,True,[],,,,,,[],[],[],toa,informal,to ru #nao to to ru bủ #sẻaqnāo to to ru bủ #kẻq to #tẻ #cỉu,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
3fJ5Q7g7K,False,2019-04-15T05:41:36.000Z,uakci,te,True,[],,,,,,[],[],[],toa,informal,"lủı gủjēo sa ráı dóshī dógū da
",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ly53AmDd8,False,2019-04-15T05:45:43.000Z,uakci,guaı,True,[],,,,,,[],[],[],toa,informal,"tảo dóshī dógū, na ru dógū pa lủ sa dó báq bı cả tâo dó dógū na kûaı sẻa dó da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
AO5hObj_Z,False,2019-04-15T05:46:57.000Z,uakci,luq,True,[],,,,,,[],[],[],toa,informal,jẻo dóshī sıa cáı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
UCmcprrPI,False,2019-04-15T05:48:22.000Z,uakci,buaq,True,[],,,,,,[],[],[],toa,formal,#leo ru bủ,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
BByLT7Vhy,False,2019-04-15T05:48:35.000Z,uakci,taı,True,[],,,,,,[],[],[],toa,formal,#leo ru jẻo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
jqnWFiuxp,False,2019-04-15T05:55:34.000Z,uakci,reı,True,[],,,,,,[],[],[],toa,informal,fẻotī go tu féo cu dógū sa lú mẻa hóa dóshī na ,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
g4kmH3hgH,False,2019-04-15T06:00:27.000Z,uakci,meoq,True,[],,,,,,[],[],[],toa,formal,gıq #sủaı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
tgX4aeO30,False,2019-04-15T06:01:08.000Z,uakci,luaq,True,[],,,,,,[],[],[],toa,informal,chỏq dóshī dógū lî sẻa ra pủaq ja dó sa lú rảq hóa dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
l0CRGQ778,False,2019-04-15T06:02:32.000Z,uakci,muoq,True,[],,,,,,[],[],[],toa,informal,pảq dóshī sa tóaı lủ rỉoq hóa dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
umx-q5eLH,False,2019-04-15T06:04:03.000Z,uakci,rıoq,True,[],,,,,,[],[],[],toa,informal,"mẻa dóshī dógū, na ru jẻo dóshī sa lú bủ jêo tu lú mẻa hóa dógū na hóa da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
YMuVKvD7s,False,2019-04-15T06:05:10.000Z,uakci,nıqgūo,True,[],,,,,,[],[],[],toa,formal,#nıq ru #gủo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
1iosCIlXB,False,2019-04-15T06:10:08.000Z,uakci,neq,True,[],,,,,,[],[],[],toa,informal,kủı dóshī sa lú to ru rảq hóa dógū to bủ dảı dûa sa ráı sa ráı lỉ sa dó bı jẻı jêonē dó hóa na ja ráı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Ck8PRq2Xh,False,2019-04-15T06:18:26.000Z,uakci,ne,True,[],,,,,,[],[],[],toa,informal,tẻoqtīao dóshī tıo jâq dógū lî jẻo ja dó da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
jLGlKBqy-,False,2019-04-15T06:22:22.000Z,uakci,naq,True,[],,,,,,[],[],[],toa,informal,jủı rủo dóshī sa báq lủ pảq go hóa sa pésō da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
BycKPG6uV,False,2019-04-15T06:23:14.000Z,uakci,lıq,True,[],,,,,,[],[],[],toa,informal,jủı rủo dóshī sa báq lủ pảq go hóa sa kélēo da,[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'Jảq dủe ní lỏ chỏq súq shú rủo na jìe jí da.'), ('date', '2019-07-10T04:56:11.989Z'), ('author', 'fagri')])]",0,OrderedDict()
YIBRnQ2mF,False,2019-04-15T06:28:01.000Z,uakci,jıq,True,[],,,,,,[],[],[],toa,informal,tỉ dóshī ní jỉaq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
tBOke8MF6,False,2019-04-15T06:29:00.000Z,uakci,jıaq,True,[],,,,,,[],[],[],toa,informal,mẻ dóshī tu gáıkīu ra rảrā da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Sy1GPMb4L,False,2019-04-15T06:38:07.000Z,uakci,dı,True,[],,,,,,[],[],[],toa,informal,shỏe sa ráı dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
RjdTcEMOf,False,2019-04-15T06:38:36.000Z,uakci,kıu,True,[],,,,,,[],[],[],toa,informal,dẻq sa ráı lî gủjēo ja dó dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
halHt9xDM,False,2019-04-15T07:01:52.000Z,uakci,juoq,True,[],,,,,,[],[],[],toa,informal,mỉu há hûı bû dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Q8N7egSPg,False,2019-04-15T07:04:27.000Z,uakci,duafūı,False,[],,,,,,[],[],[],toa,formal,#fuı #dủa,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
v3gE-jsXC,False,2019-04-15T07:05:53.000Z,uakci,kıoq,True,[],,,,,,[],[],[],toa,informal,sa dó mỏa sa dónē tu dóhēo tǐ hóa lú rẻa hóa dóshī bı nẻ dónē jûı tỉ dó dóhēo da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
-wMB3j0xh,False,2019-04-15T07:08:02.000Z,uakci,pıcīu,True,[],,,,,,[],[],[],toa,informal,cỉu dóshī dógū pỉ da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
KOFw9sUXg,False,2019-04-15T07:10:36.000Z,uakci,loaı,True,[],,,,,,[],[],[],toa,informal,dủo dóshī nảo da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
-UyJVmC6J,False,2019-04-15T07:11:51.000Z,uakci,shoı,True,[],,,,,,[],[],[],toa,informal,chỏa dóshī dógū lãqcāı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
bKnZVD-gn,False,2019-04-15T07:12:00.000Z,uakci,laqcāı,False,[],,,,,,[],[],[],toa,informal,cảı dóshī lảq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
sGMGpCHDj,False,2019-04-15T07:16:33.000Z,uakci,rıa,True,[],,,,,,[],[],[],toa,formal,#kıu #pẻo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
AMY2_PBir,False,2019-04-15T07:17:00.000Z,uakci,poa,True,[],,,,,,[],[],[],toa,formal,bu #kỉu #pẻo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
8ByRT9l_I,False,2019-04-15T07:17:40.000Z,uakci,nu,True,[],,,,,,[],[],[],toa,informal,chảsīu dóshī ní da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
BVbV2N0mj,False,2019-04-15T07:20:20.000Z,uakci,jıoq,True,[],,,,,,[],[],[],toa,informal,gủaı dóshī lî dủachīe ja dó hı râı sa lú to ru sẻu hóa to pủıjēq hóa dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
n75LHl8wO,False,2019-04-15T08:11:11.000Z,uakci,koe,True,[],,,,,,[],[],[],toa,informal,"dủa dóshī lû tu dó měa hóa dósāq bı dẻq dóshī lî gủjēo ja ráı dó dójō na na, na ru gủjēo dóshī ku dógū dójō da",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
