id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;target_language;definition_type;definition;notes;gloss;keywords;segmentation;etymology;related;derived;synonyms;antonyms;hypernyms;hyponyms;comments;score;votes
-m3TAumus;False;2019-01-09T09:29:18.000Z;uakci;cutāq;True;[];;;;;;[];[];[];eng;informal;"<▯1, ▯2> are such that <x1, x2, x1> satisfy ternary relation ▯/3; ▯ does/is ▯/3 to themselves.";[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', '‘cutaq kuq’ — ▯ says ▯ to themselves; compare with ‘taq kuq’ — ▯ says itself to ▯.'), ('date', '2019-01-09T09:32:30.000Z'), ('author', 'uakci')]), OrderedDict([('content', '(the latter definition misses a place; should be: ▯ to ▯ does ▯/3 to themselves).'), ('date', '2019-01-09T09:33:47.000Z'), ('author', 'uakci')]), OrderedDict([('content', '+1'), ('date', '2019-01-09T09:47:55.000Z'), ('author', 'Ilmen')]), OrderedDict([('content', '-> #z5Y9r1zkl'), ('date', '2020-02-29T13:16:52.516Z'), ('author', 'uakci')])]";0;OrderedDict([('Ilmen', 1), ('uakci', -1)])
uSKYUJi7z;False;2019-01-11T22:37:39.000Z;Ilmen;naotī;True;[];;;;;;[];[];[];eng;informal;▯ is at least partly immersed (in ▯).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
pbwemuAmr;False;2019-01-21T05:48:15.000Z;fagri;taogīq;True;[];;;;;;[];[];[];eng;informal;"▯ is an accident; ▯ does ▯ by accident";[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '+1'), ('date', '2019-01-21T05:48:19.000Z'), ('author', 'fagri')]), OrderedDict([('content', 'I prefer #oYd969ikJ'), ('date', '2020-02-05T12:23:37.857Z'), ('author', 'uakci')])];0;OrderedDict([('fagri', 1), ('uakci', -1)])
rQ_kbh7_u;False;2019-01-22T00:53:50.000Z;seaqtaq;fufū;True;[];;;;;;[];[];[];eng;informal;▯ is the offspring of the offspring of ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
3UaRLtcuB;False;2019-01-22T00:54:51.000Z;seaqtaq;roaqrōaq;True;[];;;;;;[];[];[];eng;informal;▯ is the parent of the parent of ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Qj0Eqwzxo;False;2019-01-24T02:41:44.000Z;fagri;jeojēo;True;[];;;;;;[];[];[];eng;informal;"▯ is for sure / certainly true; ▯ surely / certainly satisfies property ▯";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
R_f3ZqS6b;False;2019-01-25T17:19:35.000Z;Ilmen;lıcō;True;[];;;;;;[];[];[];eng;informal;▯ is the number of things satisfying the property ▯ (among ▯).;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', '+1'), ('date', '2019-01-25T17:21:12.000Z'), ('author', 'uakci')]), OrderedDict([('content', ""{.ilka'u} in Lojban (although with a different argument order).""), ('date', '2019-01-25T17:23:02.000Z'), ('author', 'Ilmen')])]";0;OrderedDict([('uakci', 1), ('Ilmen', -1)])
ScvD4BOrq;False;2019-01-26T17:00:53.000Z;Xeizzen;Jojūe;False;[];;;;;;[];[];[];eng;informal;▯ is April;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wNxBm0gnF;False;2019-01-26T17:08:25.000Z;Xeizzen;fejūe;True;[];;;;;;[];[];[];eng;informal;▯ is May;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
WHIL64ugB;False;2019-01-26T18:06:32.000Z;lynn;shıjūe;True;[];;;;;;[];[];[];eng;informal;▯ is January;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
iq-KGKtm-;False;2019-01-26T18:08:11.000Z;lynn;gujūe;True;[];;;;;;[];[];[];eng;informal;▯ is February;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
uBFFxkxnc;False;2019-01-26T18:21:23.000Z;lynn;saqjūe;True;[];;;;;;[];[];[];eng;informal;▯ is March;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
FF13iMbZvC;False;2019-01-26T18:23:12.000Z;lynn;jojūe;True;[];;;;;;[];[];[];eng;informal;▯ is April;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
6sWjRlnxJf;False;2019-01-26T18:23:12.000Z;lynn;fejūe;True;[];;;;;;[];[];[];eng;informal;▯ is May;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
pfwoY7Nzdo;False;2019-01-26T18:23:40.000Z;lynn;cıjūe;True;[];;;;;;[];[];[];eng;informal;▯ is June;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
x9gOOTZ3Ng;False;2019-01-26T18:23:40.000Z;lynn;dıaıjūe;True;[];;;;;;[];[];[];eng;informal;▯ is July;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
UHXHOQ7oeU;False;2019-01-26T18:23:40.000Z;lynn;roaıjūe;True;[];;;;;;[];[];[];eng;informal;▯ is August;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
qdeiKaJICs;False;2019-01-26T18:23:41.000Z;lynn;neıjūe;True;[];;;;;;[];[];[];eng;informal;▯ is September;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
_mqjVSJNfw;False;2019-01-26T18:23:41.000Z;lynn;heıjūe;True;[];;;;;;[];[];[];eng;informal;▯ is October;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
QRD1rDkaCY;False;2019-01-26T18:23:42.000Z;lynn;heıshījūe;True;[];;;;;;[];[];[];eng;informal;▯ is November;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
tXqiZH9DT;False;2019-01-26T18:23:42.000Z;lynn;heıgūjūe;True;[];;;;;;[];[];[];eng;informal;▯ is December;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Hoemai', 1)])
xA1x6oUhp;False;2019-01-26T20:26:31.000Z;Ilmen;dıalīmī;True;[];;;;;;[];[];[];eng;informal;▯ is the one-sided mathematical limit of the function ▯ as its input approaches the number ▯ from above.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
SyvvCRFbE;False;2019-01-28T21:23:20.000Z;Ilmen;janē;True;[];;;;;;[];[];[];eng;informal;▯ is an arity of the predicate ▯.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '+1'), ('date', '2019-02-04T22:55:10.000Z'), ('author', 'uakci')])];1;OrderedDict([('uakci', 1)])
SJGLoC5Ed;False;2019-01-28T21:37:19.000Z;uakci;shılī;True;[];;;;;;[];[];[];eng;informal;"There exists exactly one ▯-er; ∃!x.P(x)";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
exVGRuL2M;False;2019-01-30T05:11:41.000Z;fagri;puınē;True;[];;;;;;[];[];[];eng;informal;The count of ▯ is the number ▯.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', '(To be used with ""pei"" of course)'), ('date', '2019-01-30T05:11:50.000Z'), ('author', 'fagri')])]";0;OrderedDict()
6qHpy_Ahc;False;2019-02-01T16:07:22.000Z;Ilmen;jıqjīaq;True;[];;;;;;[];[];[];eng;informal;▯ is the real world.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
nMOpiusQ-;False;2019-02-01T19:20:11.000Z;Ilmen;kıoqchīu;True;[];;;;;;[];[];[];eng;informal;▯ are the spherical coordinates (distance, azimuthal angle and polar angle) of ▯ relatively to the spatial frame of reference ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
98XA8nZvs;False;2019-02-01T21:03:57.000Z;Ilmen;kıoqchīu;True;[];;;;;;[];[];[];eng;informal;▯ are the spherical coordinates (distance, inclination and azimuth) of ▯ relatively to the spatial frame of reference ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
VKz4dEyYx;False;2019-02-01T21:04:29.000Z;Ilmen;feochīu;True;[];;;;;;[];[];[];eng;informal;▯ are the spherical coordinates (distance, inclination and azimuth) of the direction ▯ relatively to the spatial frame of reference ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
O_t-bnAia;False;2019-02-02T16:23:28.000Z;seaqtaq;soqmēa;True;[];;;;;;[];[];[];eng;informal;▯ is the majority of ▯;['(fork of #-cyCH-uCO)'];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'Surely you mean ""X is *a* majority of Y""'), ('date', '2019-12-19T03:27:37.508Z'), ('author', 'fagri')])]";0;OrderedDict([('fagri', 1), ('Ilmen', -1)])
Zg_HvL-S7;False;2019-02-03T03:01:23.000Z;lynn;Doıchē;False;[];;;;;;[];[];[];eng;informal;▯ is German / of Germany, its languages or people.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
K3jC7xy-T;False;2019-02-03T03:01:35.000Z;lynn;Doıchēgūa;False;[];;;;;;[];[];[];eng;informal;▯ is Germany.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
aehfwYPHI;False;2019-02-03T03:01:44.000Z;lynn;Doıchētōaq;False;[];;;;;;[];[];[];eng;informal;▯ is the German language.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
EPhplho2v;False;2019-02-05T10:54:23.000Z;lynn;luaqjūao;True;[];;;;;;[];[];[];eng;informal;▯ is a rule of a game.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
DhADjtpqW;False;2019-02-07T21:54:16.000Z;Ilmen;koemōı;False;[];;;;;;[];[];[];eng;informal;▯ hesitates between ▯ for satisfying property ▯.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', '= koelāo #XZ2LOjTbF; ≈ moılāo.'), ('date', '2019-02-07T21:55:39.000Z'), ('author', 'Ilmen')])]";0;OrderedDict()
jVe6ciy6m;False;2019-02-08T16:46:46.000Z;lynn;goısāı;False;[];;;;;;[];[];[];eng;informal;▯ is a medicine.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
jRO-nDTxa;False;2019-02-09T20:57:36.000Z;Ilmen;luhōı;False;[];;;;;;[];[];[];eng;informal;▯ is the referent of the most recently mentioned lû-clause.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
YjUWrKEsy;False;2019-02-10T15:50:25.000Z;seaqtaq;roaqsū;True;[];;;;;;[];[];[];eng;informal;▯ is the parent of the parent of ▯;['(fork of #3UaRLtcuB)'];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
zFVrWeOyC;False;2019-02-19T03:40:21.000Z;sheireq;fıjī;True;[];;;;;;[];[];[];eng;informal;▯ is satisfied by me.;['(fork of #Ysze9KPwZ)'];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'Consistency with gojī'), ('date', '2019-02-19T03:40:39.000Z'), ('author', 'sheireq')])];0;OrderedDict()
rOEf_3vR2;False;2019-02-24T17:52:18.000Z;fagri;horāchīu;True;[];;;;;;[];[];[];eng;informal;▯ is the time ▯ (three- or four-digit number);[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'The entity named is the set of evenly spaced points in time that occur at time (h)h:mm'), ('date', '2019-02-24T17:53:07.000Z'), ('author', 'fagri')]), OrderedDict([('content', 'Example: ""rào hórāchīu shỉgūgū"" = ""at 1:22 am"", ""rào hórāchīu gủhēısāqhēı"" = ""at 8:30 pm"" (= 20:30)'), ('date', '2019-02-24T17:54:33.000Z'), ('author', 'fagri')]), OrderedDict([('content', 'Oh also, a one- or two-digit argument means that only the hour is being named, but it still refers to exactly a set of *points* in time; ""rào hórāchīu hẻı"" = ""at 10:00 am (sharp)""'), ('date', '2019-02-24T17:55:55.000Z'), ('author', 'fagri')])]";0;OrderedDict()
hdCvA1CuY;False;2019-03-02T21:21:48.000Z;fagri;buqjīaı;False;[];;;;;;[];[];[];eng;informal;▯ bites ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
yT4DjReam;False;2019-03-05T22:48:32.000Z;lynn;tıshāgīq;True;[];;;;;;[];[];[];eng;informal;▯ leaves place/position ▯.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'departs'), ('date', '2020-06-29T03:26:36.265Z'), ('author', 'magi')])];1;OrderedDict([('magi', 1)])
exU4bQctn;False;2019-03-05T22:53:52.000Z;lynn;luıgīq;True;[];;;;;;[];[];[];eng;informal;▯ has not yet begun taking place.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '+1 because of its popularity, although I see no harm in using #luibū instead'), ('date', '2019-03-05T22:55:15.000Z'), ('author', 'uakci')])];0;OrderedDict([('uakci', 1), ('Ilmen', -1)])
msSRcLXIu;False;2019-03-22T15:30:07.000Z;Hoemai;panāmā;True;[];;;;;;[];[];[];eng;informal;▯ is Panamanian (of, from, or pertaining to Panama or Panamanian people).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
3Xx5skLNF;False;2019-03-22T15:30:46.000Z;Hoemai;panāmāgūa;True;[];;;;;;[];[];[];eng;informal;▯ is Panama (country).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
-zDSGdREI;False;2019-04-02T05:27:21.000Z;uakci;muchōa;True;[];;;;;;[];[];[];eng;informal;to moo;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
2UiAiEcGN;False;2019-04-04T05:52:04.000Z;uakci;hıbū;True;[];;;;;;[];[];[];eng;informal;▯ is whatnot [∈ HOI].;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
jMLXlO-XH;False;2019-04-06T12:19:04.000Z;Ilmen;goaınūa;True;[];;;;;;[];[];[];eng;informal;▯ abrades ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
M8hE75T77;False;2019-04-06T12:23:38.000Z;Ilmen;goaınūa;True;[];;;;;;[];[];[];eng;informal; ▯ abrades material ▯ off ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
VTaIwhWSg;False;2019-04-07T12:08:31.000Z;Ilmen;heomē;True;[];;;;;;[];[];[];eng;informal;▯ has a heterogenous composition.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
8zdYCN_jz;False;2019-04-08T14:07:35.000Z;seaqtaq;rujēo;True;[];;;;;;[];[];[];eng;informal;"Both ▯ and ▯ are the case; both ▯ and ▯ satisfy property ▯";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
bhREolsYi;False;2019-04-08T15:08:18.000Z;seaqtaq;buaıkūa;True;[];;;;;;[];[];[];eng;informal;▯ is a hall.;['(fork of #SLZi6wb8_)'];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LWTNo1gPl;False;2019-04-08T15:33:24.000Z;seaqtaq;saokīao;True;[];;;;;;[];[];[];eng;informal;▯ is a gate;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
h1L_QvE7H;False;2019-04-08T19:11:56.000Z;Ilmen;cheodōa;True;[];;;;;;[];[];[];eng;informal;▯ exchanges ▯ for ▯ with person ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wefj90siD;False;2019-04-11T20:21:28.000Z;Ilmen;luhēq;True;[];;;;;;[];[];[];eng;informal;The proposition ▯ entails the proposition ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
U6KVMYt1C;False;2019-04-12T18:45:15.000Z;uakci;re;True;[];;;;;;[];[];[];eng;informal;statement prefix: append #súq as the first place to the subordinated statement, shifting places one to the right, then pack into predicate meaning ‘I hereby request/ask/command that [statement] be the case.’;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'used for short commands: **rẻ chủq sa shámū ka** – ‘Eat an apple.’'), ('date', '2019-04-12T18:46:04.000Z'), ('author', 'uakci')])];0;OrderedDict()
qAreO-X_5;False;2019-04-13T16:51:49.000Z;Ilmen;loaıhūa;True;[];;;;;;[];[];[];eng;informal;▯ is a heart.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
YL-Grq7Hf;False;2019-04-13T20:44:47.000Z;Ilmen;lutēa;True;[];;;;;;[];[];[];eng;informal;▯ is afraid of ▯ being the case.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Uphq0XLdW;False;2019-04-15T05:19:05.000Z;uakci;taotūa;True;[];;;;;;[];[];[];eng;informal;"▯ has ▯ do ▯; ▯ lässt (dem) ▯ (den) ▯ tun.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
9DIjyECRk;False;2019-04-17T04:57:37.000Z;uakci;gusīoqfā;True;[];;;;;;[];[];[];eng;informal;▯ goes [FA] by bike.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
oNVEg1ncR;False;2019-04-17T05:07:58.000Z;uakci;sasā;True;[];;;;;;[];[];[];eng;informal;There exists a pair of things in relation ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LI7HVJzK_;False;2019-04-17T05:08:17.000Z;uakci;tutū;True;[];;;;;;[];[];[];eng;informal;All two things satisfy relation ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
6D76uxON8;False;2019-04-17T10:29:10.000Z;Ilmen;lıulōhā;True;[];;;;;;[];[];[];eng;informal;▯ is aluminium.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'Calque of the Navajo ""béésh ászólí"" (""light metal"").'), ('date', '2019-04-17T10:29:46.000Z'), ('author', 'Ilmen')])]";0;OrderedDict()
Jk5wUgliS;False;2019-04-17T10:30:54.000Z;Ilmen;pıolōhā;True;[];;;;;;[];[];[];eng;informal;▯ is lithium.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'Calquing the etymology of ""lithium"".'), ('date', '2019-04-17T10:31:15.000Z'), ('author', 'Ilmen')]), OrderedDict([('content', 'The Māori word ""konukōhatu"" also literally means ""stone metal"".'), ('date', '2019-04-17T10:37:54.000Z'), ('author', 'Ilmen')])]";0;OrderedDict()
0y1UTyd__;False;2019-04-17T19:05:55.000Z;Ilmen;suaıtāo;True;[];;;;;;[];[];[];eng;informal;▯ hurries.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
xg-k-6QHJ;False;2019-04-18T09:15:38.000Z;Ilmen;tıcūao;True;[];;;;;;[];[];[];eng;informal;▯ is across / on the opposite side of ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
H82JW5foK;False;2019-04-22T20:42:26.000Z;Ilmen;luıshō;True;[];;;;;;[];[];[];eng;informal;▯ reaches/enters a state of having satisfied property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
C4OXAHqCd;False;2019-04-23T22:24:30.000Z;Ilmen;mıerīo;True;[];;;;;;[];[];[];eng;informal;▯ is dioxygen.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
c-00bzAaA;False;2019-05-18T10:36:57.923Z;Ilmen;rıomīq;True;[];;;;;;[];[];[];eng;informal;▯ is an athmosphere.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
EGGq6eUHm;False;2019-05-18T19:07:25.539Z;Ilmen;daqjāonē;True;[];;;;;;[];[];[];eng;informal;▯ is the time distance between ▯ and ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
-qemw5fvA;False;2019-06-02T09:57:55.049Z;Ilmen;heochēo;True;[];;;;;;[];[];[];eng;informal;▯ are varied, dissimilar from each other.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
148kWbIKY;False;2019-06-15T09:38:59.965Z;Ilmen;fıutōe;True;[];;;;;;[];[];[];eng;informal;▯ notches/cuts ▯ (incomplet cut, not resulting in a complete separation).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
VKA05KvM1;False;2019-06-20T03:25:45.958Z;seaqtaq;buıkūbōaq;True;[];;;;;;[];[];[];eng;informal;▯ is a placenta;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wIKV8mL8w;False;2019-06-20T15:16:51.098Z;Ilmen;choasīa;True;[];;;;;;[];[];[];eng;informal;"predicate: ‘say.nothing.’; ▯ says nothing / is silent.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
HpS6mM_Cb;False;2019-06-20T15:19:41.260Z;Ilmen;nuıjāq;True;[];;;;;;[];[];[];eng;informal;"predicate: ‘tiny’; ▯ is tiny.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Li6bJyYv6;False;2019-06-20T15:19:56.774Z;Ilmen;saojāq;True;[];;;;;;[];[];[];eng;informal;"predicate: ‘huge’; ▯ is huge.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
F7ujW2xpF;False;2019-01-26T11:10:43.000Z;uakci;jeojēq;True;[];;;;;;[];[];[];toa;informal;shẻ dóshī dógū, na ru shẻ dógū dóshī da;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
X68wOC0zi;False;2019-01-26T13:07:38.000Z;uakci;peı;True;[];;;;;;[];[];[];toa;informal;sẻu dóshī, na ru lảı dóshī pó lú nẻ pủı hóa dógū da;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
L10h-zl87;False;2019-01-26T18:51:39.000Z;uakci;shıulēo;True;[];;;;;;[];[];[];toa;informal;sa dó fǎq ru jẻı lêo tảo dóshī dógū bı, shảo dóshī câ dó dósāq da;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
XvcApgoYH;False;2019-01-29T23:28:43.000Z;Ilmen;puınē;True;[];;;;;;[];[];[];toa;formal;[NX] Lỉcō dóshī mêa ja ráı dógū.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'Ⓐ'), ('date', '2019-01-29T23:28:51Z'), ('author', 'Ilmen')])];0;OrderedDict()
_akVVFkdH;False;2019-01-30T23:34:35.000Z;uakci;lıcō;True;[];;;;;;[];[];[];toa;informal;"[N1] lỉcō dóshī dógū tu ráı da
[N1X]
  sa dótūq lủ tủq hóa lî ja dó bı to ru jẻo dó dógū to mẻa dó dósāq bı
    pẻı dóshī dótūq da";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
3dfhP1wkR;False;2019-02-02T20:50:12.000Z;Ilmen;hımīeq;True;[];;;;;;[];[];[];toa;informal;[XX1] Dóshī pa lủ tu dójō měa hóa dógū bı, mỉeq hóa lî ja dófē měa hóa dósāq bı jẻo dójō dófē.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
U5bVFs3MN;False;2019-06-27T04:52:12.429Z;fagri;ruohūı;False;[];;;;;;[];[];[];eng;informal;▯ (agent) is rude/badly-behaved/mean;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
RyNw1oaEB;False;2019-08-23T22:18:00.571Z;seaqtaq;heaqtīao;True;[];;;;;;[];[];[];eng;informal;▯ is portable/convenient to carry;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
4JgEmgzh-;False;2019-08-24T11:07:04.317Z;uakci;buqjīaı;False;[];;;;;;[];[];[];eng;informal;"▯ kisses ▯; ▯ with their mouth holds ▯ [person or locus].";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
2-nq9WnuE;False;2019-09-07T22:21:44.686Z;Ilmen;hıeqpōaqkēa;True;[];;;;;;[];[];[];eng;informal;▯ is a bomb.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mZvewcgDfOO;False;2019-09-17T19:19:51.044Z;seaqtaq;ubūlā;True;[];;;;;;[];[];[];eng;informal;▯ is a human uvula;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
G9bHJM3DS66;False;2019-09-17T19:19:51.059Z;seaqtaq;shıqhūalāq;True;[];;;;;;[];[];[];eng;informal;▯ is a sound produced that involves the nose;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ITpT21tDKrP;False;2019-09-17T19:19:51.068Z;Ilmen;shoaı'ēkū;True;[];;;;;;[];[];[];eng;informal;"▯ is a winged horse; ▯ is a pegasus.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
I0rSsujuRxw;False;2019-09-17T19:19:51.068Z;Ilmen;shebāqsī'ēkū;True;[];;;;;;[];[];[];eng;informal;▯ is a Przewalski's horse (Equus ferus przewalskii).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
6R6OwuX1J37;False;2019-09-17T19:19:51.070Z;Ilmen;Ekūadōrō;False;[];;;;;;[];[];[];eng;informal;▯ pertains to the culture of Ecuador – Republic of Ecuador.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
P6Cj0pPPoCv;False;2019-09-17T19:19:51.070Z;Ilmen;Ekūadōrōgūa;False;[];;;;;;[];[];[];eng;informal;▯ is the country Ecuador – Republic of Ecuador.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
HmeNimKabZY;False;2019-09-17T19:19:51.071Z;Ilmen;Ekūadōrōtōaq;False;[];;;;;;[];[];[];eng;informal;▯ is (one of) the language(s) spoken in Ecuador – Republic of Ecuador.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
_4D8WH9JKmJ;False;2019-09-17T19:19:51.075Z;Ilmen;hıu'ēkū;True;[];;;;;;[];[];[];eng;informal;▯ is a hippopotamus.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mSIfxe-4K4j;False;2019-09-17T19:19:51.117Z;Ilmen;palā;True;[];;;;;;[];[];[];eng;informal;▯ is the (hard) palate.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
j55oAqCSM;False;2019-10-19T13:51:23.756Z;seaqtaq;kuımū;True;[];;;;;;[];[];[];eng;informal;"▯ is the case; as a result ▯ is the case";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
x51lWtzOI;False;2019-11-05T19:44:11.638Z;Ilmen;duamīa;True;[];;;;;;[];[];[];eng;informal;"▯ is educated, learned, erudite, savant; ▯ is knowledgable about ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
tAf9okOd_;False;2019-11-18T02:37:19.797Z;lynn;daqnē;True;[];;;;;;[];[];[];eng;informal;▯ is an amount of time / duration.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
GbSiq-MjP;False;2019-12-07T17:12:21.977Z;Ilmen;geajīo;True;[];;;;;;[];[];[];eng;informal;▯ is a tower or skyscraper.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
3pdJR5vpH;False;2019-12-11T02:50:43.417Z;seaqtaq;toedēa;True;[];;;;;;[];[];[];eng;informal;▯ (agentive) stabs ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
6HLe3RREY;False;2019-12-16T21:23:06.918Z;Hoemai;hoeshīy;True;[];;;;;;[];[];[];eng;informal;▯ is a sunset.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'could be: The sun is setting / It is sunset (nullary); Sun ▯ sets (unary).'), ('date', '2020-02-08T16:45:45.436Z'), ('author', 'uakci')]), OrderedDict([('content', 'uakci: agreed'), ('date', '2020-02-10T08:47:59.816Z'), ('author', 'akesi')])]";1;OrderedDict([('uakci', 1)])
LStPE-8wt;False;2019-12-16T21:23:14.580Z;Hoemai;hoezāq;True;[];;;;;;[];[];[];eng;informal;▯ is a sunrise.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'could be: The sun is rising / It is sunrise (nullary); Sun ▯ rises (unary).'), ('date', '2020-02-08T16:45:56.645Z'), ('author', 'uakci')])]";2;OrderedDict([('uakci', 1), ('saqraku', 1)])
